HH1,HH2,HH6,HH7,WS1,WS11,windex5,HH48
367.0,4.0,1.0,7.0,21.0,51.0,3.0,3.0
367.0,5.0,1.0,7.0,21.0,22.0,4.0,1.0
367.0,6.0,1.0,7.0,11.0,12.0,5.0,4.0
367.0,7.0,1.0,7.0,14.0,23.0,3.0,4.0
367.0,8.0,1.0,7.0,13.0,13.0,5.0,6.0
367.0,9.0,1.0,7.0,21.0,12.0,5.0,5.0
367.0,10.0,1.0,7.0,92.0,12.0,5.0,3.0
367.0,11.0,1.0,7.0,92.0,13.0,5.0,2.0
367.0,12.0,1.0,7.0,96.0,12.0,5.0,2.0
367.0,13.0,1.0,7.0,92.0,13.0,5.0,8.0
367.0,14.0,1.0,7.0,,,,
367.0,15.0,1.0,7.0,92.0,13.0,5.0,4.0
367.0,16.0,1.0,7.0,21.0,22.0,2.0,3.0
367.0,17.0,1.0,7.0,13.0,22.0,4.0,5.0
367.0,18.0,1.0,7.0,21.0,12.0,5.0,5.0
367.0,19.0,1.0,7.0,,,,
367.0,20.0,1.0,7.0,92.0,12.0,5.0,4.0
368.0,1.0,1.0,7.0,13.0,22.0,4.0,3.0
368.0,2.0,1.0,7.0,32.0,23.0,4.0,6.0
368.0,3.0,1.0,7.0,92.0,13.0,5.0,7.0
368.0,4.0,1.0,7.0,92.0,13.0,5.0,2.0
368.0,5.0,1.0,7.0,14.0,22.0,4.0,3.0
368.0,6.0,1.0,7.0,21.0,95.0,3.0,5.0
368.0,7.0,1.0,7.0,21.0,12.0,5.0,4.0
368.0,8.0,1.0,7.0,21.0,22.0,3.0,1.0
368.0,9.0,1.0,7.0,,,,
368.0,10.0,1.0,7.0,92.0,12.0,5.0,6.0
368.0,11.0,1.0,7.0,21.0,12.0,5.0,4.0
368.0,12.0,1.0,7.0,31.0,12.0,5.0,2.0
368.0,13.0,1.0,7.0,21.0,22.0,5.0,7.0
368.0,14.0,1.0,7.0,92.0,22.0,5.0,1.0
368.0,15.0,1.0,7.0,,,,
368.0,16.0,1.0,7.0,,,,
368.0,17.0,1.0,7.0,92.0,12.0,5.0,9.0
368.0,18.0,1.0,7.0,21.0,12.0,4.0,3.0
368.0,19.0,1.0,7.0,21.0,12.0,5.0,4.0
368.0,20.0,1.0,7.0,,,,
369.0,1.0,1.0,7.0,92.0,12.0,5.0,2.0
369.0,2.0,1.0,7.0,,,,
369.0,3.0,1.0,7.0,92.0,12.0,5.0,5.0
369.0,4.0,1.0,7.0,,,,
369.0,5.0,1.0,7.0,21.0,12.0,5.0,4.0
369.0,6.0,1.0,7.0,21.0,23.0,4.0,2.0
369.0,7.0,1.0,7.0,92.0,22.0,3.0,3.0
369.0,8.0,1.0,7.0,92.0,12.0,5.0,1.0
369.0,9.0,1.0,7.0,91.0,12.0,5.0,6.0
369.0,10.0,1.0,7.0,,,,
369.0,11.0,1.0,7.0,11.0,12.0,5.0,3.0
369.0,12.0,1.0,7.0,21.0,12.0,4.0,5.0
369.0,13.0,1.0,7.0,11.0,12.0,5.0,5.0
369.0,14.0,1.0,7.0,21.0,22.0,4.0,2.0
369.0,15.0,1.0,7.0,11.0,12.0,5.0,2.0
369.0,16.0,1.0,7.0,14.0,22.0,4.0,3.0
369.0,17.0,1.0,7.0,21.0,12.0,4.0,3.0
369.0,18.0,1.0,7.0,21.0,12.0,5.0,3.0
369.0,19.0,1.0,7.0,92.0,12.0,5.0,4.0
369.0,20.0,1.0,7.0,21.0,12.0,5.0,1.0
370.0,1.0,1.0,7.0,,,,
370.0,2.0,1.0,7.0,21.0,23.0,5.0,6.0
370.0,3.0,1.0,7.0,14.0,22.0,5.0,4.0
370.0,4.0,1.0,7.0,,,,
370.0,5.0,1.0,7.0,,,,
370.0,6.0,1.0,7.0,,,,
370.0,7.0,1.0,7.0,,,,
370.0,8.0,1.0,7.0,14.0,23.0,4.0,4.0
370.0,9.0,1.0,7.0,92.0,22.0,3.0,2.0
370.0,10.0,1.0,7.0,21.0,12.0,4.0,3.0
370.0,11.0,1.0,7.0,21.0,22.0,4.0,1.0
370.0,12.0,1.0,7.0,,,,
370.0,13.0,1.0,7.0,13.0,13.0,5.0,7.0
370.0,14.0,1.0,7.0,92.0,12.0,5.0,9.0
370.0,15.0,1.0,7.0,14.0,12.0,5.0,6.0
370.0,16.0,1.0,7.0,11.0,22.0,5.0,4.0
370.0,17.0,1.0,7.0,,,,
370.0,18.0,1.0,7.0,21.0,22.0,4.0,1.0
370.0,19.0,1.0,7.0,,,,
370.0,20.0,1.0,7.0,14.0,12.0,4.0,11.0
371.0,1.0,1.0,7.0,13.0,22.0,5.0,1.0
371.0,2.0,1.0,7.0,21.0,22.0,4.0,4.0
371.0,3.0,1.0,7.0,21.0,12.0,5.0,2.0
371.0,4.0,1.0,7.0,92.0,12.0,5.0,3.0
371.0,5.0,1.0,7.0,21.0,12.0,5.0,2.0
371.0,6.0,1.0,7.0,12.0,12.0,5.0,11.0
371.0,7.0,1.0,7.0,92.0,12.0,4.0,5.0
371.0,8.0,1.0,7.0,21.0,22.0,5.0,1.0
371.0,9.0,1.0,7.0,21.0,12.0,4.0,7.0
371.0,10.0,1.0,7.0,92.0,12.0,5.0,2.0
371.0,11.0,1.0,7.0,21.0,12.0,5.0,8.0
371.0,12.0,1.0,7.0,92.0,12.0,5.0,3.0
371.0,13.0,1.0,7.0,11.0,12.0,5.0,6.0
371.0,14.0,1.0,7.0,92.0,22.0,4.0,3.0
371.0,15.0,1.0,7.0,92.0,12.0,5.0,4.0
371.0,16.0,1.0,7.0,21.0,12.0,5.0,3.0
371.0,17.0,1.0,7.0,21.0,22.0,3.0,6.0
371.0,18.0,1.0,7.0,21.0,22.0,5.0,3.0
371.0,19.0,1.0,7.0,12.0,12.0,5.0,2.0
371.0,20.0,1.0,7.0,21.0,12.0,4.0,3.0
372.0,1.0,1.0,7.0,21.0,12.0,4.0,2.0
372.0,2.0,1.0,7.0,,,,
372.0,3.0,1.0,7.0,12.0,22.0,5.0,3.0
372.0,4.0,1.0,7.0,92.0,12.0,5.0,2.0
372.0,5.0,1.0,7.0,21.0,12.0,5.0,4.0
372.0,6.0,1.0,7.0,21.0,22.0,4.0,5.0
372.0,7.0,1.0,7.0,21.0,12.0,4.0,5.0
372.0,8.0,1.0,7.0,21.0,22.0,5.0,5.0
372.0,9.0,1.0,7.0,21.0,22.0,4.0,5.0
372.0,10.0,1.0,7.0,,,,
372.0,11.0,1.0,7.0,21.0,12.0,5.0,2.0
372.0,12.0,1.0,7.0,92.0,22.0,5.0,1.0
372.0,13.0,1.0,7.0,21.0,12.0,5.0,1.0
372.0,14.0,1.0,7.0,21.0,12.0,5.0,1.0
372.0,15.0,1.0,7.0,21.0,12.0,5.0,3.0
372.0,16.0,1.0,7.0,,,,
372.0,17.0,1.0,7.0,11.0,12.0,5.0,1.0
372.0,18.0,1.0,7.0,,,,
372.0,19.0,1.0,7.0,21.0,12.0,5.0,2.0
372.0,20.0,1.0,7.0,21.0,22.0,4.0,9.0
373.0,1.0,1.0,7.0,11.0,12.0,5.0,7.0
373.0,2.0,1.0,7.0,21.0,22.0,4.0,5.0
373.0,3.0,1.0,7.0,11.0,12.0,5.0,9.0
373.0,4.0,1.0,7.0,21.0,12.0,3.0,2.0
373.0,5.0,1.0,7.0,21.0,12.0,5.0,3.0
373.0,6.0,1.0,7.0,21.0,22.0,4.0,6.0
373.0,7.0,1.0,7.0,92.0,12.0,5.0,5.0
373.0,8.0,1.0,7.0,13.0,22.0,5.0,2.0
373.0,9.0,1.0,7.0,12.0,12.0,5.0,1.0
373.0,10.0,1.0,7.0,,,,
373.0,11.0,1.0,7.0,91.0,12.0,5.0,5.0
373.0,12.0,1.0,7.0,21.0,22.0,4.0,1.0
373.0,13.0,1.0,7.0,21.0,12.0,5.0,4.0
373.0,14.0,1.0,7.0,21.0,23.0,3.0,7.0
373.0,15.0,1.0,7.0,21.0,22.0,3.0,4.0
373.0,16.0,1.0,7.0,92.0,12.0,5.0,1.0
373.0,17.0,1.0,7.0,11.0,12.0,5.0,5.0
373.0,18.0,1.0,7.0,21.0,12.0,3.0,3.0
373.0,19.0,1.0,7.0,92.0,12.0,5.0,1.0
373.0,20.0,1.0,7.0,21.0,12.0,4.0,4.0
374.0,1.0,1.0,7.0,13.0,23.0,4.0,2.0
374.0,2.0,1.0,7.0,21.0,22.0,5.0,3.0
374.0,3.0,1.0,7.0,12.0,12.0,5.0,6.0
374.0,4.0,1.0,7.0,,,,
374.0,5.0,1.0,7.0,21.0,12.0,5.0,9.0
374.0,6.0,1.0,7.0,21.0,12.0,5.0,5.0
374.0,7.0,1.0,7.0,21.0,12.0,5.0,1.0
374.0,8.0,1.0,7.0,11.0,12.0,5.0,4.0
374.0,9.0,1.0,7.0,91.0,12.0,5.0,3.0
374.0,10.0,1.0,7.0,21.0,22.0,3.0,2.0
374.0,11.0,1.0,7.0,21.0,22.0,3.0,5.0
374.0,12.0,1.0,7.0,11.0,12.0,5.0,6.0
374.0,13.0,1.0,7.0,21.0,22.0,3.0,2.0
374.0,14.0,1.0,7.0,21.0,12.0,5.0,2.0
374.0,15.0,1.0,7.0,,,,
374.0,16.0,1.0,7.0,,,,
374.0,17.0,1.0,7.0,21.0,22.0,3.0,3.0
374.0,18.0,1.0,7.0,12.0,12.0,5.0,2.0
374.0,19.0,1.0,7.0,,,,
374.0,20.0,1.0,7.0,21.0,23.0,4.0,2.0
375.0,1.0,1.0,7.0,92.0,12.0,5.0,2.0
375.0,2.0,1.0,7.0,21.0,22.0,4.0,1.0
375.0,3.0,1.0,7.0,21.0,12.0,4.0,5.0
375.0,4.0,1.0,7.0,21.0,23.0,3.0,7.0
375.0,5.0,1.0,7.0,21.0,12.0,5.0,3.0
375.0,6.0,1.0,7.0,21.0,22.0,4.0,4.0
375.0,7.0,1.0,7.0,,,,
375.0,8.0,1.0,7.0,21.0,12.0,4.0,3.0
375.0,9.0,1.0,7.0,21.0,12.0,5.0,4.0
375.0,10.0,1.0,7.0,21.0,23.0,3.0,5.0
375.0,11.0,1.0,7.0,21.0,12.0,4.0,3.0
375.0,12.0,1.0,7.0,,,,
375.0,13.0,1.0,7.0,21.0,12.0,5.0,4.0
375.0,14.0,1.0,7.0,21.0,22.0,5.0,4.0
375.0,15.0,1.0,7.0,92.0,12.0,5.0,3.0
375.0,16.0,1.0,7.0,96.0,12.0,5.0,4.0
375.0,17.0,1.0,7.0,21.0,12.0,5.0,6.0
375.0,18.0,1.0,7.0,21.0,22.0,2.0,6.0
375.0,19.0,1.0,7.0,,,,
375.0,20.0,1.0,7.0,13.0,22.0,3.0,5.0
376.0,1.0,1.0,7.0,91.0,12.0,5.0,6.0
376.0,2.0,1.0,7.0,,,,
376.0,3.0,1.0,7.0,13.0,22.0,5.0,5.0
376.0,4.0,1.0,7.0,,,,
376.0,5.0,1.0,7.0,21.0,23.0,4.0,7.0
376.0,6.0,1.0,7.0,21.0,22.0,4.0,3.0
376.0,7.0,1.0,7.0,92.0,12.0,5.0,2.0
376.0,8.0,1.0,7.0,11.0,12.0,5.0,4.0
376.0,9.0,1.0,7.0,21.0,22.0,4.0,6.0
376.0,10.0,1.0,7.0,,,,
376.0,11.0,1.0,7.0,21.0,12.0,5.0,4.0
376.0,12.0,1.0,7.0,13.0,12.0,5.0,2.0
376.0,13.0,1.0,7.0,21.0,12.0,5.0,6.0
376.0,14.0,1.0,7.0,,,,
376.0,15.0,1.0,7.0,21.0,22.0,5.0,5.0
376.0,16.0,1.0,7.0,,,,
376.0,17.0,1.0,7.0,,,,
376.0,18.0,1.0,7.0,11.0,12.0,5.0,1.0
376.0,19.0,1.0,7.0,21.0,12.0,5.0,3.0
376.0,20.0,1.0,7.0,21.0,22.0,4.0,1.0
377.0,1.0,1.0,7.0,21.0,23.0,5.0,3.0
377.0,2.0,1.0,7.0,13.0,12.0,3.0,6.0
377.0,3.0,1.0,7.0,13.0,12.0,5.0,1.0
377.0,4.0,1.0,7.0,92.0,22.0,5.0,1.0
377.0,5.0,1.0,7.0,21.0,12.0,4.0,2.0
377.0,6.0,1.0,7.0,41.0,12.0,4.0,1.0
377.0,7.0,1.0,7.0,92.0,12.0,5.0,1.0
377.0,8.0,1.0,7.0,91.0,12.0,5.0,1.0
377.0,9.0,1.0,7.0,12.0,12.0,5.0,5.0
377.0,10.0,1.0,7.0,13.0,13.0,3.0,2.0
377.0,11.0,1.0,7.0,21.0,12.0,5.0,7.0
377.0,12.0,1.0,7.0,13.0,12.0,4.0,8.0
377.0,13.0,1.0,7.0,13.0,22.0,5.0,3.0
377.0,14.0,1.0,7.0,92.0,22.0,4.0,1.0
377.0,15.0,1.0,7.0,12.0,12.0,5.0,7.0
377.0,16.0,1.0,7.0,13.0,21.0,5.0,2.0
377.0,17.0,1.0,7.0,13.0,22.0,4.0,6.0
377.0,18.0,1.0,7.0,13.0,23.0,4.0,5.0
377.0,19.0,1.0,7.0,13.0,12.0,3.0,2.0
377.0,20.0,1.0,7.0,92.0,23.0,3.0,4.0
378.0,1.0,1.0,7.0,92.0,21.0,5.0,3.0
378.0,2.0,1.0,7.0,13.0,22.0,5.0,2.0
378.0,3.0,1.0,7.0,13.0,12.0,5.0,6.0
378.0,4.0,1.0,7.0,12.0,12.0,5.0,4.0
378.0,5.0,1.0,7.0,21.0,12.0,5.0,4.0
378.0,6.0,1.0,7.0,13.0,22.0,4.0,5.0
378.0,7.0,1.0,7.0,92.0,12.0,5.0,2.0
378.0,8.0,1.0,7.0,11.0,11.0,5.0,6.0
378.0,9.0,1.0,7.0,,,,
378.0,10.0,1.0,7.0,91.0,12.0,5.0,4.0
378.0,11.0,1.0,7.0,92.0,12.0,5.0,4.0
378.0,12.0,1.0,7.0,92.0,12.0,5.0,1.0
378.0,13.0,1.0,7.0,91.0,12.0,5.0,1.0
378.0,14.0,1.0,7.0,13.0,12.0,5.0,1.0
378.0,15.0,1.0,7.0,13.0,12.0,5.0,3.0
378.0,16.0,1.0,7.0,13.0,22.0,3.0,8.0
378.0,17.0,1.0,7.0,21.0,13.0,4.0,3.0
378.0,18.0,1.0,7.0,92.0,12.0,5.0,1.0
378.0,19.0,1.0,7.0,13.0,22.0,4.0,5.0
378.0,20.0,1.0,7.0,21.0,22.0,4.0,6.0
379.0,1.0,1.0,7.0,91.0,12.0,5.0,3.0
379.0,2.0,1.0,7.0,21.0,13.0,3.0,4.0
379.0,3.0,1.0,7.0,21.0,22.0,4.0,4.0
379.0,4.0,1.0,7.0,92.0,12.0,5.0,4.0
379.0,5.0,1.0,7.0,21.0,12.0,5.0,3.0
379.0,6.0,1.0,7.0,21.0,12.0,5.0,9.0
379.0,7.0,1.0,7.0,21.0,22.0,3.0,2.0
379.0,8.0,1.0,7.0,21.0,22.0,3.0,2.0
379.0,9.0,1.0,7.0,21.0,22.0,4.0,3.0
379.0,10.0,1.0,7.0,21.0,12.0,5.0,5.0
379.0,11.0,1.0,7.0,21.0,12.0,4.0,4.0
379.0,12.0,1.0,7.0,92.0,12.0,5.0,1.0
379.0,13.0,1.0,7.0,21.0,21.0,4.0,5.0
379.0,14.0,1.0,7.0,92.0,12.0,5.0,2.0
379.0,15.0,1.0,7.0,21.0,22.0,4.0,7.0
379.0,16.0,1.0,7.0,13.0,13.0,5.0,4.0
379.0,17.0,1.0,7.0,21.0,12.0,4.0,4.0
379.0,18.0,1.0,7.0,13.0,13.0,5.0,3.0
379.0,19.0,1.0,7.0,21.0,12.0,5.0,4.0
379.0,20.0,1.0,7.0,21.0,12.0,5.0,6.0
380.0,1.0,1.0,7.0,21.0,12.0,5.0,3.0
380.0,2.0,1.0,7.0,21.0,12.0,5.0,5.0
380.0,3.0,1.0,7.0,12.0,22.0,5.0,7.0
380.0,4.0,1.0,7.0,14.0,22.0,4.0,3.0
380.0,5.0,1.0,7.0,,,,
380.0,6.0,1.0,7.0,12.0,12.0,5.0,19.0
380.0,7.0,1.0,7.0,14.0,12.0,5.0,12.0
380.0,8.0,1.0,7.0,14.0,95.0,3.0,11.0
380.0,9.0,1.0,7.0,92.0,12.0,5.0,2.0
380.0,10.0,1.0,7.0,21.0,12.0,5.0,15.0
380.0,11.0,1.0,7.0,12.0,12.0,5.0,23.0
380.0,12.0,1.0,7.0,21.0,22.0,4.0,3.0
380.0,13.0,1.0,7.0,11.0,12.0,5.0,3.0
380.0,14.0,1.0,7.0,,,,
380.0,15.0,1.0,7.0,92.0,22.0,5.0,3.0
380.0,16.0,1.0,7.0,14.0,12.0,5.0,8.0
380.0,17.0,1.0,7.0,12.0,12.0,5.0,9.0
380.0,18.0,1.0,7.0,21.0,95.0,3.0,5.0
380.0,19.0,1.0,7.0,,,,
380.0,20.0,1.0,7.0,13.0,12.0,4.0,4.0
381.0,1.0,1.0,7.0,21.0,12.0,5.0,6.0
381.0,2.0,1.0,7.0,13.0,12.0,5.0,1.0
381.0,3.0,1.0,7.0,13.0,23.0,3.0,3.0
381.0,4.0,1.0,7.0,13.0,23.0,3.0,2.0
381.0,5.0,1.0,7.0,12.0,12.0,5.0,5.0
381.0,6.0,1.0,7.0,13.0,22.0,5.0,12.0
381.0,7.0,1.0,7.0,13.0,22.0,3.0,4.0
381.0,8.0,1.0,7.0,21.0,13.0,3.0,4.0
381.0,9.0,1.0,7.0,,,,
381.0,10.0,1.0,7.0,21.0,23.0,4.0,1.0
381.0,11.0,1.0,7.0,12.0,12.0,5.0,7.0
381.0,12.0,1.0,7.0,12.0,12.0,5.0,4.0
381.0,13.0,1.0,7.0,13.0,23.0,3.0,1.0
381.0,14.0,1.0,7.0,13.0,12.0,5.0,3.0
381.0,15.0,1.0,7.0,12.0,12.0,5.0,3.0
381.0,16.0,1.0,7.0,13.0,23.0,3.0,4.0
381.0,17.0,1.0,7.0,13.0,23.0,4.0,7.0
381.0,18.0,1.0,7.0,13.0,22.0,3.0,5.0
381.0,19.0,1.0,7.0,13.0,12.0,3.0,5.0
381.0,20.0,1.0,7.0,,,,
382.0,1.0,1.0,7.0,96.0,95.0,3.0,5.0
382.0,2.0,1.0,7.0,92.0,22.0,4.0,1.0
382.0,3.0,1.0,7.0,92.0,22.0,3.0,5.0
382.0,4.0,1.0,7.0,96.0,95.0,3.0,2.0
382.0,5.0,1.0,7.0,14.0,22.0,3.0,2.0
382.0,6.0,1.0,7.0,96.0,12.0,4.0,2.0
382.0,7.0,1.0,7.0,92.0,22.0,3.0,1.0
382.0,8.0,1.0,7.0,21.0,95.0,3.0,5.0
382.0,9.0,1.0,7.0,61.0,21.0,5.0,5.0
382.0,10.0,1.0,7.0,21.0,22.0,4.0,5.0
382.0,11.0,1.0,7.0,13.0,95.0,4.0,6.0
382.0,12.0,1.0,7.0,96.0,95.0,3.0,2.0
382.0,13.0,1.0,7.0,96.0,22.0,3.0,5.0
382.0,14.0,1.0,7.0,14.0,22.0,4.0,5.0
382.0,15.0,1.0,7.0,96.0,12.0,4.0,4.0
382.0,16.0,1.0,7.0,21.0,22.0,3.0,4.0
382.0,17.0,1.0,7.0,21.0,12.0,5.0,3.0
382.0,18.0,1.0,7.0,96.0,12.0,5.0,9.0
382.0,19.0,1.0,7.0,96.0,22.0,3.0,4.0
382.0,20.0,1.0,7.0,96.0,12.0,3.0,3.0
383.0,1.0,1.0,7.0,13.0,22.0,4.0,1.0
383.0,2.0,1.0,7.0,13.0,12.0,5.0,1.0
383.0,3.0,1.0,7.0,13.0,12.0,5.0,2.0
383.0,4.0,1.0,7.0,13.0,12.0,4.0,3.0
383.0,5.0,1.0,7.0,13.0,12.0,5.0,4.0
383.0,6.0,1.0,7.0,13.0,12.0,3.0,5.0
383.0,7.0,1.0,7.0,13.0,22.0,4.0,5.0
383.0,8.0,1.0,7.0,13.0,12.0,4.0,2.0
383.0,9.0,1.0,7.0,13.0,22.0,4.0,3.0
383.0,10.0,1.0,7.0,13.0,12.0,5.0,5.0
383.0,11.0,1.0,7.0,13.0,12.0,5.0,7.0
383.0,12.0,1.0,7.0,13.0,22.0,4.0,7.0
383.0,13.0,1.0,7.0,13.0,12.0,5.0,10.0
383.0,14.0,1.0,7.0,13.0,12.0,5.0,6.0
383.0,15.0,1.0,7.0,13.0,21.0,3.0,5.0
383.0,16.0,1.0,7.0,13.0,13.0,5.0,3.0
383.0,17.0,1.0,7.0,92.0,12.0,5.0,1.0
383.0,18.0,1.0,7.0,13.0,12.0,5.0,2.0
383.0,19.0,1.0,7.0,13.0,22.0,4.0,3.0
383.0,20.0,1.0,7.0,13.0,22.0,4.0,4.0
384.0,1.0,1.0,7.0,21.0,12.0,5.0,2.0
384.0,2.0,1.0,7.0,11.0,12.0,5.0,3.0
384.0,3.0,1.0,7.0,92.0,12.0,5.0,6.0
384.0,4.0,1.0,7.0,13.0,12.0,5.0,4.0
384.0,5.0,1.0,7.0,21.0,95.0,4.0,1.0
384.0,6.0,1.0,7.0,21.0,22.0,5.0,5.0
384.0,7.0,1.0,7.0,21.0,12.0,4.0,2.0
384.0,8.0,1.0,7.0,,,,
384.0,9.0,1.0,7.0,21.0,12.0,5.0,1.0
384.0,10.0,1.0,7.0,92.0,95.0,3.0,1.0
384.0,11.0,1.0,7.0,21.0,12.0,5.0,2.0
384.0,12.0,1.0,7.0,92.0,12.0,5.0,1.0
384.0,13.0,1.0,7.0,13.0,12.0,5.0,3.0
384.0,14.0,1.0,7.0,92.0,12.0,5.0,1.0
384.0,15.0,1.0,7.0,91.0,12.0,5.0,7.0
384.0,16.0,1.0,7.0,21.0,12.0,5.0,1.0
384.0,17.0,1.0,7.0,21.0,95.0,5.0,1.0
384.0,18.0,1.0,7.0,92.0,12.0,5.0,3.0
384.0,19.0,1.0,7.0,31.0,12.0,3.0,1.0
384.0,20.0,1.0,7.0,92.0,12.0,5.0,1.0
385.0,1.0,1.0,7.0,21.0,95.0,3.0,2.0
385.0,2.0,1.0,7.0,,,,
385.0,3.0,1.0,7.0,13.0,23.0,3.0,1.0
385.0,4.0,1.0,7.0,92.0,12.0,5.0,4.0
385.0,5.0,1.0,7.0,32.0,12.0,5.0,5.0
385.0,6.0,1.0,7.0,31.0,12.0,4.0,11.0
385.0,7.0,1.0,7.0,21.0,12.0,5.0,10.0
385.0,8.0,1.0,7.0,13.0,95.0,5.0,1.0
385.0,9.0,1.0,7.0,92.0,95.0,3.0,1.0
385.0,10.0,1.0,7.0,21.0,12.0,5.0,4.0
385.0,11.0,1.0,7.0,21.0,12.0,5.0,8.0
385.0,12.0,1.0,7.0,21.0,12.0,5.0,4.0
385.0,13.0,1.0,7.0,32.0,12.0,4.0,7.0
385.0,14.0,1.0,7.0,21.0,12.0,5.0,6.0
385.0,15.0,1.0,7.0,21.0,12.0,5.0,4.0
385.0,16.0,1.0,7.0,92.0,95.0,4.0,3.0
385.0,17.0,1.0,7.0,42.0,23.0,3.0,2.0
385.0,18.0,1.0,7.0,32.0,12.0,5.0,5.0
385.0,19.0,1.0,7.0,31.0,95.0,5.0,3.0
385.0,20.0,1.0,7.0,21.0,12.0,5.0,2.0
386.0,1.0,1.0,7.0,21.0,12.0,5.0,1.0
386.0,2.0,1.0,7.0,92.0,12.0,5.0,1.0
386.0,3.0,1.0,7.0,92.0,12.0,5.0,2.0
386.0,4.0,1.0,7.0,21.0,12.0,5.0,1.0
386.0,5.0,1.0,7.0,92.0,12.0,5.0,1.0
386.0,6.0,1.0,7.0,32.0,12.0,5.0,1.0
386.0,7.0,1.0,7.0,21.0,12.0,4.0,2.0
386.0,8.0,1.0,7.0,,,,
386.0,9.0,1.0,7.0,21.0,12.0,4.0,4.0
386.0,10.0,1.0,7.0,21.0,12.0,5.0,1.0
386.0,11.0,1.0,7.0,92.0,12.0,5.0,1.0
386.0,12.0,1.0,7.0,31.0,12.0,4.0,1.0
386.0,13.0,1.0,7.0,31.0,13.0,5.0,2.0
386.0,14.0,1.0,7.0,21.0,12.0,4.0,3.0
386.0,15.0,1.0,7.0,13.0,12.0,4.0,6.0
386.0,16.0,1.0,7.0,21.0,13.0,3.0,1.0
386.0,17.0,1.0,7.0,13.0,21.0,5.0,7.0
386.0,18.0,1.0,7.0,21.0,12.0,4.0,4.0
386.0,19.0,1.0,7.0,32.0,22.0,3.0,4.0
386.0,20.0,1.0,7.0,21.0,12.0,4.0,4.0
387.0,1.0,1.0,7.0,21.0,12.0,3.0,2.0
387.0,2.0,1.0,7.0,21.0,13.0,4.0,2.0
387.0,3.0,1.0,7.0,21.0,12.0,4.0,7.0
387.0,4.0,1.0,7.0,21.0,12.0,4.0,2.0
387.0,5.0,1.0,7.0,21.0,12.0,4.0,4.0
387.0,6.0,1.0,7.0,32.0,12.0,4.0,5.0
387.0,7.0,1.0,7.0,21.0,12.0,4.0,2.0
387.0,8.0,1.0,7.0,21.0,12.0,5.0,4.0
387.0,9.0,1.0,7.0,21.0,12.0,5.0,1.0
387.0,10.0,1.0,7.0,21.0,12.0,4.0,3.0
387.0,11.0,1.0,7.0,21.0,12.0,5.0,7.0
387.0,12.0,1.0,7.0,21.0,22.0,3.0,6.0
387.0,13.0,1.0,7.0,21.0,12.0,5.0,4.0
387.0,14.0,1.0,7.0,92.0,12.0,4.0,6.0
387.0,15.0,1.0,7.0,13.0,12.0,5.0,2.0
387.0,16.0,1.0,7.0,21.0,12.0,5.0,5.0
387.0,17.0,1.0,7.0,21.0,12.0,4.0,2.0
387.0,18.0,1.0,7.0,21.0,12.0,5.0,1.0
387.0,19.0,1.0,7.0,21.0,12.0,4.0,5.0
387.0,20.0,1.0,7.0,21.0,12.0,4.0,5.0
388.0,1.0,1.0,7.0,32.0,21.0,3.0,6.0
388.0,2.0,1.0,7.0,21.0,12.0,3.0,1.0
388.0,3.0,1.0,7.0,21.0,12.0,5.0,4.0
388.0,4.0,1.0,7.0,21.0,12.0,4.0,3.0
388.0,5.0,1.0,7.0,21.0,13.0,4.0,2.0
388.0,6.0,1.0,7.0,21.0,12.0,5.0,5.0
388.0,7.0,1.0,7.0,21.0,12.0,4.0,2.0
388.0,8.0,1.0,7.0,21.0,12.0,5.0,3.0
388.0,9.0,1.0,7.0,21.0,12.0,4.0,2.0
388.0,10.0,1.0,7.0,21.0,13.0,4.0,3.0
388.0,11.0,1.0,7.0,92.0,22.0,5.0,3.0
388.0,12.0,1.0,7.0,21.0,12.0,5.0,4.0
388.0,13.0,1.0,7.0,21.0,12.0,4.0,1.0
388.0,14.0,1.0,7.0,21.0,22.0,4.0,4.0
388.0,15.0,1.0,7.0,21.0,12.0,4.0,1.0
388.0,16.0,1.0,7.0,21.0,12.0,4.0,3.0
388.0,17.0,1.0,7.0,21.0,22.0,4.0,6.0
388.0,18.0,1.0,7.0,21.0,12.0,5.0,4.0
388.0,19.0,1.0,7.0,21.0,12.0,3.0,2.0
388.0,20.0,1.0,7.0,21.0,12.0,4.0,7.0
389.0,1.0,1.0,7.0,21.0,12.0,5.0,3.0
389.0,2.0,1.0,7.0,92.0,12.0,5.0,3.0
389.0,3.0,1.0,7.0,31.0,22.0,4.0,4.0
389.0,4.0,1.0,7.0,31.0,12.0,5.0,8.0
389.0,5.0,1.0,7.0,,,,
389.0,6.0,1.0,7.0,92.0,12.0,5.0,5.0
389.0,7.0,1.0,7.0,92.0,12.0,5.0,7.0
389.0,8.0,1.0,7.0,31.0,12.0,4.0,3.0
389.0,9.0,1.0,7.0,31.0,12.0,5.0,6.0
389.0,10.0,1.0,7.0,92.0,12.0,5.0,11.0
389.0,11.0,1.0,7.0,32.0,12.0,3.0,4.0
389.0,12.0,1.0,7.0,92.0,12.0,5.0,5.0
389.0,13.0,1.0,7.0,92.0,12.0,5.0,7.0
389.0,14.0,1.0,7.0,32.0,12.0,4.0,4.0
389.0,15.0,1.0,7.0,92.0,12.0,5.0,6.0
389.0,16.0,1.0,7.0,31.0,12.0,4.0,2.0
